"customer_id","first_name","last_name","email","phone_number","city","signup_source","created_at"
CUST_0006777,Drew,Mitchell,drew.mitchell@demo.org,"917-945-2017",staten island,Partner,2025-05-09 00:45:00.000
CUST_0006778,Casey,Campbell,casey.campbell@demo.org,"212-555-1214",staten island,Email,2025-01-14 08:54:55.000
CUST_0006779,Reese,White,reese.white@student.edu,"212-974-9148",Staten Island,Partner,2024-07-15 02:15:07.000
CUST_0006780,Quinn,Campbell,quinn.campbell@example.com,"917-969-8877",queens,In-Store QR,2024-10-30 08:25:55.000
CUST_0006781,Micah,Parker,micah.parker@example.com,"347-458-6929",bronx,In-Store QR,2024-10-19 15:47:27.000
CUST_0006782,Harper,Wright,harper.wright@demo.org,"347-938-3774",QUEENS,Referral,2025-08-28 12:37:34.000
CUST_0006783,Kendall,Smith,kendall.smith@example.com,"718-537-3961",QUEENS,Referral,2024-07-26 12:03:16.000
CUST_0006784,Micah,Wright,micah.wright@example.com, ,New York,Email,2024-10-15 11:43:13.000
CUST_0006785,Dana,Phillips,dana.phillips@demo.org,"718-705-2684",Brooklyn ,Mobile App,2024-07-12 18:56:35.000
CUST_0006786,Remy,Young,remy.young@mail.com,unknown,Manhattan,Partner,2024-08-03 05:14:32.000
CUST_0006787,Dana,Young,dana.young@example.com,"212-630-2956",NYC,Email,2024-11-24 17:41:13.000
CUST_0006788,Jules,Parker,jules.parker@example.com,"917-555-2276",MANHATTAN,Partner,2024-06-11 04:51:16.000
CUST_0006789,Kendall,Nguyen,kendall.nguyen@demo.org,"347-849-2990",Brooklyn,Referral,2025-06-06 08:20:07.000
CUST_0006790,Remy,Nelson,remy.nelson@student.edu,"212-787-3880",BROOKLYN,Email,2025-07-01 22:36:24.000
CUST_0006791,Cameron,Jackson, cameron.jackson@demo.org ,"718-794-7617",manhattan,Partner,2024-08-30 20:41:36.000
CUST_0006792,Blake,Chen,blake.chen@example.com,"646-404-6738",brooklyn,Mobile App,2025-02-22 00:01:50.000
CUST_0006793,Robin,Scott,robin.scott@example.com,"332-665-2916",BRONX,In-Store QR,2025-06-30 01:19:54.000
CUST_0006794,Sam,Lee,sam.lee@demo.org,"332-814-2491", Bronx,Email,2024-12-29 10:13:10.000
CUST_0006795,Peyton,Carter,peyton.carter@mail.com,"212-326-2869",Qns,Email,2024-09-18 14:18:40.000
CUST_0006796,Casey,Phillips,casey.phillips@demo.org,"917-675-2768",Queens,In-Store QR,2024-12-06 08:15:55.000
CUST_0006797,Robin,Scott,robin.scott@student.edu,"347-703-3274",BROOKLYN,Referral,2024-11-12 10:31:43.000
CUST_0006798,Phoenix,Brown,phoenix.brown@mail.com,"646-231-9867",NYC,Email,2024-08-24 10:20:35.000
CUST_0006799,Alex,Walker,alex.walker@demo.org,"332-783-4014",Brooklyn ,Partner,2024-12-11 14:50:04.000
CUST_0006800,River,King,river.king@student.edu,"718-256-8501",Brooklyn,Partner,2024-09-22 04:42:55.000
CUST_0006801,Taylor,Thomas,taylor.thomas@mail.com,"347-433-5533",Queens ,Email,2025-05-28 06:51:02.000
CUST_0006802,River,Young,river.young@student.edu,"646-628-7365",bronx,Email,2024-09-21 03:16:19.000
CUST_0006803,Tatum,Nelson,tatum.nelson@example.com,"347-358-7185",Staten Island,In-Store QR,2025-04-16 06:55:45.000
CUST_0006804,Parker,Perez,parker.perez@demo.org,"332-786-4972",New York,In-Store QR,2025-08-11 08:29:31.000
CUST_0006805,Dana,Nguyen,dana.nguyen@demo.org,"917-954-6107",staten island,Mobile App,2025-02-10 08:12:54.000
CUST_0006806,Robin,Nelson,robin.nelson@mail.com,"347-271-8133",Qns,Referral,2025-08-26 13:24:58.000
CUST_0006807,Avery,Phillips,NULL,"917-284-6762",STATEN ISLAND,Partner,2025-09-06 08:43:08.000
CUST_0006808,Micah,Chen,micah.chen@demo.org,"332-493-7521", Bronx,In-Store QR,2025-03-27 08:58:52.000
CUST_0006809,Logan,Walker,logan.walker@example.com,"718-955-3852",staten island,Referral,2025-03-25 12:15:34.000
CUST_0006810,Peyton,Rodriguez,peyton.rodriguez@student.edu,"646-248-1353",MANHATTAN,Mobile App,2025-04-22 16:11:12.000
CUST_0006811,Emery,Wright,emery.wright@example.com,"332-896-1439",Bronx,Web,2024-11-11 10:46:16.000
CUST_0006812,Rowan,Wright,rowan.wright@example.com,"332-869-1341",Manhattan,Partner,2024-10-29 15:09:35.000
CUST_0006813,Robin,Davis,robin.davis@mail.com,"347-722-9734",Bklyn,Web,2024-06-16 21:29:47.000
CUST_0006814,River,Lewis,river.lewis@student.edu,"917-470-5934",Queens ,Email,2025-03-26 15:42:55.000
CUST_0006815,Chris,Clark,chris.clark@example.com,"718-645-8105",queens,Mobile App,2025-04-02 20:57:15.000
CUST_0006816,River,Clark,river.clark@example.com,"332-899-2753",Brooklyn,Email,2024-10-31 19:46:48.000
CUST_0006817,Jules,Carter,jules.carter@mail.com,"347-708-9682",queens,Referral,2025-09-12 06:55:52.000
CUST_0006818,Phoenix,Martinez,phoenix.martinez@example.com,"347-752-6038",Brooklyn,Mobile App,2025-07-09 03:34:23.000
CUST_0006819,Alex,Rodriguez,alex.rodriguez@demo.org,"347-558-8732",bronx,Email,2025-03-10 11:55:54.000
CUST_0006820,Drew,Anderson,drew.anderson@demo.org,"332-767-3564",queens,Mobile App,2024-08-28 01:45:07.000
CUST_0006821,Phoenix,Nelson,phoenix.nelson@example.com,"718-313-4726",Staten Island,Web,2025-03-01 03:15:38.000
CUST_0006822,Harper,Garcia,harper.garcia@demo.org,"917-665-7825",StatenIsland,In-Store QR,2024-11-23 00:16:16.000
CUST_0006823,Chris,Baker,chris.baker@student.edu,"332-986-7429",BRONX,Partner,2025-03-26 18:03:14.000
CUST_0006824,River,Garcia,river.garcia@mail.com,"347-415-1324",Qns,EMAIL,2025-02-03 05:09:55.000
CUST_0006825,Dana,Phillips,dana.phillips@demo.org,"347-695-6385",Staten Island,Mobile App,2025-05-26 18:45:07.000
CUST_0006826,Jules,Roberts,jules.roberts@demo.org,"212-705-7338",manhattan,Email,2024-09-05 11:19:17.000
CUST_0006827,Kendall,King,kendall.king@demo.org,"646-927-6785",StatenIsland,Referral,2025-07-25 02:32:09.000
CUST_0006828,Robin,Gonzalez,robin.gonzalez@example.com,"718-818-9399",New York,In-Store QR,2025-04-23 10:22:46.000
CUST_0006829,Dana,Martinez,dana.martinez@example.com,"646-237-2084",staten island,Email,2025-07-07 20:00:39.000
CUST_0006830,Alex,Rodriguez,alex.rodriguez@student.edu,"917-950-3973",Bklyn,Mobile App,2024-12-03 17:42:46.000
CUST_0006831,Alex,Lopez,alex.lopez@mail.com,"347-307-9509",bronx,Web,2025-06-18 19:00:46.000
CUST_0006832,Cameron,Campbell,cameron.campbell@student.edu,"212-679-8849",QUEENS,Email,2025-03-31 06:26:49.000
CUST_0006833,Drew,Rodriguez,drew.rodriguez@mail.com,"718-317-6735",Queens ,Web,2024-06-26 17:25:58.000
CUST_0006834,Micah,Wilson,micah.wilson@student.edu,"347-285-5907", New York ,Email,2024-07-25 00:18:34.000
CUST_0006835,Sam,Anderson,sam.anderson@student.edu,"718-587-6679",Queens ,Referral,2025-04-25 19:15:15.000
CUST_0006836,Phoenix,Gonzalez,phoenix.gonzalez@student.edu,"646-978-1642",Brooklyn ,Referral,2024-12-11 03:59:55.000
CUST_0006837,Remy,Campbell,remy.campbell@mail.com,"718-827-7359",BRONX,Mobile App,2024-06-12 03:21:58.000
CUST_0006838,Dana,Brown,dana.brown@mail.com,"347-502-7764",Queens ,Email,2025-03-12 03:23:00.000
CUST_0006839,Alex,Lopez,alex.lopez@mail.com,"212-518-3799",Manhattan,Referral,2025-05-04 10:47:27.000
CUST_0006840,Micah,Baker,micah.baker@mail.com,"917-820-4097", Bronx,Web,2024-12-25 19:57:13.000
CUST_0006841,Jordan,Mitchell,jordan.mitchell@example.com,"212-243-1540",Brooklyn,Email,2025-06-21 09:26:05.000
CUST_0006842,Morgan,Martinez,morgan.martinez@student.edu,"347-869-6865",Qns,Email,2024-08-10 20:28:53.000
CUST_0006843,Rowan,Clark,rowan.clark@student.edu,"347-440-1620",MANHATTAN,Web,2024-09-04 11:44:39.000
CUST_0006844,Blake,Green,blake.green@mail.com,"347-738-5406",MANHATTAN,Partner,2025-09-16 04:38:57.000
CUST_0006845,Riley,Davis,rilEy.DAvIs@studeNt.eDU,"347-968-6765", New York ,Web,2025-02-11 08:21:45.000
CUST_0006846,Morgan,Scott,morgan.scott@demo.org,"212-986-7522",StatenIsland,In-Store QR,2024-07-12 02:53:58.000
CUST_0006847,Morgan,Lopez,morgan.lopez@demo.org,"332-307-2851",brooklyn,Referral,2025-07-01 08:05:50.000
CUST_0006848,Casey,Patel,casey.patel@student.edu,"646-803-5460", New York ,Partner,2025-08-24 23:48:28.000
CUST_0006849,Casey,Lopez,casey.lopez@demo.org,"332-346-9698",Brooklyn,Web,2025-05-03 07:12:34.000
CUST_0006850,Emery,Kim,emery.kim@mail.com,"212-287-9278",Manhattan,Email,2024-06-25 11:12:36.000
CUST_0006851,Skyler,Young,skyler.young@student.edu,"332-929-9424",StatenIsland,Web,2025-03-09 10:08:17.000
CUST_0006852,Cameron,Evans,cameron.evans@demo.org,"718-632-9296",Manhattan,Mobile App,2025-08-15 20:52:34.000
CUST_0006853,Logan,Nguyen,logan.nguyen@demo.org,"718-249-7852",Brooklyn,Partner,2025-05-20 11:26:21.000
CUST_0006854,Micah,Davis,micah.davis@example.com,"646-384-9896",BRONX,Referral,2025-01-11 20:45:00.000
CUST_0006855,Logan,Wilson,logan.wilson@demo.org,"332-980-9885",StatenIsland,Mobile App,2024-08-21 22:37:40.000
CUST_0006856,Sloan,Walker,sloan.walker@student.edu,"212-373-7346",Brooklyn ,Mobile App,2024-07-31 01:13:23.000
CUST_0006857,Casey,Kim,casey.kim@student.edu,"212-893-5433", New York ,Web,2024-06-11 00:43:42.000
CUST_0006858,Chris,Campbell,chris.campbell@student.edu,"718-411-2172",BRONX,Partner,2024-11-28 21:33:46.000
CUST_0006859,Avery,Parker,avery.parker@mail.com,"332-383-3397",Qns,Web,2025-08-06 03:12:18.000
CUST_0006860,Emery,Kim,emery.kim@mail.com,"347-855-4284",NYC,Partner,2024-06-26 02:37:29.000
CUST_0006861,Jules,Davis,jules.davis@example.com,"646-548-7730", Bronx,Referral,2025-01-29 16:04:40.000
CUST_0006862,Arden,Thomas,arden.thomas@example.com,"347-513-6414", Bronx,In-Store QR,2025-07-19 18:27:08.000
CUST_0006863,Harper,Jackson,harper.jackson@mail.com,"646-235-9591",Queens ,Mobile App,2025-04-08 05:48:34.000
CUST_0006864,Phoenix,Nelson,phoenix.nelson@demo.org,"332-296-7738",staten island,Referral,2024-11-05 08:20:18.000
CUST_0006865,Emery,Parker, emery.parker@demo.org,"332-924-7800",Brooklyn ,Partner,2025-02-13 20:07:04.000
CUST_0006866,Morgan,Nelson,morgan.nelson@example.com,"347-571-9035",staten island,Referral,2025-05-01 00:56:21.000
CUST_0006867,Riley,Nguyen,riley.nguyen@student.edu,"646-340-2344",Queens ,In-Store QR,2025-01-15 06:03:34.000
CUST_0006868,Emery,Scott,emery.scott@student.edu,"347-912-5658",Bklyn,Partner,2024-10-28 06:04:22.000
CUST_0006869,Taylor,White,taylor.white@mail.com,"646-576-9644",StatenIsland,Partner,2024-11-16 18:17:11.000
CUST_0006870,Hayden,Brown,hayden.brown@mail.com,"347-204-5682",STATEN ISLAND,Referral,2024-10-06 05:57:37.000
CUST_0006871,Rowan,Wilson,rowan.wilson@mail.com,"718-558-1417", Bronx,Email,2025-04-18 15:44:23.000
CUST_0006872,Skyler,Mitchell,skyler.mitchell@example.com,"917-733-8457",BRONX,Email,2024-12-18 10:11:01.000
CUST_0006873,Parker,Roberts,parker.roberts@demo.org,"212-344-4462",STATEN ISLAND,Email,2025-05-08 13:32:43.000
CUST_0006874,Alex,Brown,alex.brown@demo.org,"646-300-4906",StatenIsland,Mobile App,2025-05-16 01:16:55.000
CUST_0006875,River,King,river.king@example.com,"332-399-3427",MANHATTAN,Partner,2025-02-26 03:00:09.000
CUST_0006876,Micah,Thomas,micah.thomas@example.com,"718-257-2574",Staten Island,In-Store QR,2024-11-01 18:21:06.000
CUST_0006877,Remy,Smith,remy.smith@example.com,"917-311-1758",Brooklyn ,Email,2025-05-07 22:45:13.000
CUST_0006878,Rowan,Chen,ROWAn.cHeN@mAIL.Com,"332-975-7700",BROOKLYN,Partner,2024-07-25 01:11:24.000
CUST_0006879,Casey,Scott,casey.scott@demo.org,"347-569-7015",BRONX,Mobile App,2025-05-01 14:43:17.000
CUST_0006880,Riley,Roberts,riley.roberts@mail.com,"212-529-9338",Manhattan,Email,2025-04-08 20:49:04.000
CUST_0006881,Kendall,Nguyen,kendall.nguyen@demo.org,"917-467-6787",Staten Island,Web,2025-04-02 14:31:45.000
CUST_0006882,Sloan,Green,sloan.green@mail.com,"212-379-7539",Brooklyn ,Web,2024-07-31 06:46:43.000
CUST_0006883,Morgan,Baker,morgan.baker@student.edu,"718-574-1651",MANHATTAN,Web,2025-01-29 11:29:05.000
CUST_0006884,Remy,Adams,remy.adams@demo.org,"718-804-6028",Queens, Web,2025-09-10 09:49:17.000
CUST_0006885,Morgan,Wright,morgan.wright@example.com,"332-982-5539", Bronx,Mobile App,2025-06-29 03:34:38.000
CUST_0006886,Reese,Nguyen,reese.nguyen@demo.org,"718-897-3146",brooklyn,Email,2024-09-08 06:52:59.000
CUST_0006887,Tatum,Parker,tatum.parker@mail.com,"646-482-2440",BRONX,Partner,2024-09-07 13:07:53.000
CUST_0006888,Taylor,Smith,taylor.smith@example.com,"212-681-7740",bronx,Partner,2024-09-16 23:37:53.000
CUST_0006889,Casey,Wright,casey.wright@student.edu,"212-791-4759",BRONX,Web,2025-03-13 11:47:56.000
CUST_0006890,Emery,Patel,emery.patel@student.edu,"347-825-2537",bronx,In-Store QR,2025-01-25 18:48:35.000
CUST_0006891,Quinn,Wright,quinn.wright@mail.com,"332-549-6968",Staten Island,In-Store QR,2025-09-22 16:43:48.000
CUST_0006892,Noel,Garcia,noel.garcia@demo.org,"347-994-7696", Bronx,Referral,2025-03-28 13:40:23.000
CUST_0006893,Quinn,Patel,quinn.patel@student.edu,"332-662-1652",Brooklyn ,In-Store QR,2025-04-16 01:25:05.000
CUST_0006894,Sloan,Harris,sloan.harris@demo.org,"332-663-1837",brooklyn,Referral,2025-09-02 03:19:43.000
CUST_0006895,Micah,Lee,micah.lee@student.edu,"212-800-4151",Brooklyn,Web ,2025-07-17 14:41:34.000
CUST_0006896,Remy,Harris,remy.harris@student.edu,"917-706-4740",Bklyn,Mobile App,2025-04-05 13:17:34.000
CUST_0006897,Elliot,Adams,elliot.adams@example.com,"917-871-8032",BRONX,Partner,2024-06-17 17:29:51.000
CUST_0006898,Robin,Rodriguez,robin.rodriguez@demo.org,"718-876-7842",bronx,In-Store QR,2024-06-23 18:07:14.000
CUST_0006899,Chris,Walker,chris.walker@example.com,"212-759-8231",Bronx,Mobile App,2024-07-29 22:32:00.000
CUST_0006900,Drew,Scott,drew.scott@student.edu,"646-496-3843",brooklyn,Web,2025-01-25 23:01:52.000
CUST_0006901,Devon,Scott,devon.scott@student.edu,"917-654-8896",Staten Island,Email,2024-08-31 19:46:03.000
CUST_0006902,Avery,Kim,avery.kim@example.com,"718-628-8279",Staten Island,Referral,2024-07-09 00:41:09.000
CUST_0006903,Chris,Nguyen,chris.nguyen@student.edu,"718-738-3640",Qns,Mobile App,2024-12-02 20:27:57.000
CUST_0006904,Morgan,Patel,,"718-889-2868",Manhattan,In-Store QR,2025-02-07 11:34:36.000
CUST_0006905,Casey,Thomas,casey.thomas@example.com,"718-918-1743", Bronx,In-Store QR,2025-06-10 07:19:32.000
CUST_0006906,Jordan,Brown,jordan.brown@example.com,"347-844-5946",Bronx,Partner,2024-08-08 12:07:55.000
CUST_0006907,Reese,Kim,reese.kim@mail.com,"718-799-3342",StatenIsland,Email,2025-06-14 18:38:32.000
CUST_0006908,Quinn,Roberts,quinn.roberts@demo.org,"347-523-5272", Bronx,Partner,2025-02-10 03:22:02.000
CUST_0006909,Phoenix,Clark,phoenix.clark@mail.com,"718-759-8576",Queens ,Email,2024-12-11 10:29:50.000
CUST_0006910,Peyton,Turner,peyton.turner@example.com,"718-319-5255",Queens,Partner,2024-10-09 08:52:03.000
CUST_0006911,Elliot,King,elliot.king@student.edu,"646-855-9507",Manhattan,Web,2025-05-09 00:05:33.000
CUST_0006912,Robin,Scott,robin.scott@mail.com,"212-536-5020",Queens ,Mobile App,2025-06-22 11:06:11.000
CUST_0006913,Morgan,Adams,morgan.adams@example.com,"332-665-6117",MANHATTAN,In-Store QR,2025-09-07 14:06:58.000
CUST_0006914,Quinn,Lopez,quinn.lopez@mail.com,"332-241-8149",Staten Island,Email,2025-07-22 15:21:11.000
CUST_0006915,Logan,Roberts,logan.roberts@student.edu,"212-267-1212",queens,Referral,2024-06-21 01:49:46.000
CUST_0006916,Alex,Clark,alex.clark@student.edu,"212-905-6468",Bklyn,Email,2024-07-11 02:18:10.000
CUST_0006917,Cameron,Evans,cameron.evans@mail.com,"718-747-6310",BROOKLYN,Email,2025-07-07 07:43:04.000
CUST_0006918,Cameron,Nelson,cameron.nelson@demo.org,"646-463-4913",staten island,Referral,2025-09-11 04:33:34.000
CUST_0006919,River,Jackson,river.jackson@example.com,"347-845-6213",Staten Island,Mobile App,2025-03-30 09:12:35.000
CUST_0006920,Blake,Young,blake.young@example.com,"212-240-9495",staten island,In-Store QR,2024-09-12 22:19:28.000
CUST_0006921,Remy,Campbell,remy.campbell@demo.org,"917-260-4488",Staten Island,Partner,2025-09-16 05:11:07.000
CUST_0006922,Dana,Smith,dana.smith@demo.org,"212-903-1505",Queens ,Email,2024-09-08 18:25:36.000
CUST_0006923,Jordan,Young,jordan.young@example.com,"718-410-5802",Brooklyn,In-Store QR,2024-07-25 23:48:47.000
CUST_0006924,Reese,Kim,reese.kim@mail.com,"917-951-8101",NYC,Mobile App,2024-06-20 21:44:05.000
CUST_0006925,Avery,Nguyen,avery.nguyen@mail.com,"646-775-1372",Qns,Mobile App,2025-07-11 21:01:08.000
CUST_0006926,Noel,Nguyen,noel.nguyen@demo.org,"332-954-3148",BRONX,Mobile App,2024-11-05 12:22:08.000
CUST_0006927,Micah,Wilson,micah.wilson@example.com,"212-211-7342",staten island,Email,2024-11-28 08:11:01.000
CUST_0006928,Reese,Nelson,reese.nelson@mail.com,"718-713-2831",QUEENS,In-Store QR,2025-02-03 14:10:00.000
CUST_0006929,Cory,Kim,cory.kim@mail.com,"212-767-2225",Manhattan,Referral,2024-07-16 03:21:07.000
CUST_0006930,Elliot,Jackson,elliot.jackson@student.edu,"332-636-3873",Qns,Web,2024-08-21 18:45:22.000
CUST_0006931,Peyton,Walker, peyton.walker@mail.com,"646-312-2612",StatenIsland,Referral,2025-07-27 17:48:22.000
CUST_0006932,Elliot,Evans,elliot.evans@demo.org,"718-755-8332",STATEN ISLAND,Referral,2025-09-22 07:39:17.000
CUST_0006933,Morgan,Wilson,morgan.wilson@demo.org,"347-590-4062",Queens,Mobile App,2025-06-13 08:54:51.000
CUST_0006934,Parker,White,parker.white@demo.org,"646-464-3873",queens,Referral,2024-11-11 05:53:59.000
CUST_0006935,Emery,Wright,emery.wright@demo.org,"332-767-6229",queens,In-Store QR,2024-07-25 01:41:41.000
CUST_0006936,Remy,Evans,remy.evans@student.edu,"332-617-8428",NYC,IN-STORE QR,2025-04-29 05:59:17.000
CUST_0006937,Sam,Lewis,sam.lewis@example.com,"646-904-1509",Queens,In-Store QR,2024-10-22 23:14:59.000
CUST_0006938,Micah,King,micah.king@demo.org,"917-435-4023",Qns,In-Store QR,2025-05-14 18:39:01.000
CUST_0006939,Avery,Harris,avery.harris@demo.org,"917-466-7112",Bronx,Referral,2025-08-21 18:42:02.000
CUST_0006940,Robin,Rodriguez,robin.rodriguez@demo.org,"917-733-8920",BRONX,Referral,2025-03-09 18:04:02.000
CUST_0006941,Chris,Chen,chris.chen@example.com,"212-443-8049",Bklyn,Web,2025-04-10 10:24:36.000
CUST_0006942,Shawn,Adams,shawn.adams@demo.org,"347-775-9941",Brooklyn ,In-Store QR,2025-08-14 11:20:50.000
CUST_0006943,Elliot,Perez,elliot.perez@mail.com,"718-710-8366",Brooklyn,Referral,2024-12-05 04:54:52.000
CUST_0006944,Taylor,Garcia,taylor.garcia@example.com,"917-248-7622",Brooklyn ,Referral,2025-08-14 13:05:08.000
CUST_0006945,Robin,Garcia,robin.garcia@mail.com,"917-256-1797",Queens ,Referral,2025-05-17 08:33:29.000
CUST_0006946,Kendall,Gonzalez,kendall.gonzalez@demo.org ,"212-887-7836",QUEENS,Web,2024-08-03 07:44:47.000
CUST_0006947,Blake,Rodriguez,blake.rodriguez@demo.org,"718-920-7512",queens,Referral,2024-08-08 20:14:14.000
CUST_0006948,Emery,Parker,emery.parker@demo.org,"212-749-1092",StatenIsland,Referral,2024-12-16 00:20:01.000
CUST_0006949,Drew,Wilson,drew.wilson@mail.com,"646-664-6691",Bronx,Web,2024-11-12 07:19:38.000
CUST_0006950,Alex,Jackson,ALex.JAcKson@eXAMPLE.Com,"212-886-8359",Manhattan,Web,2024-06-16 21:13:28.000
CUST_0006951,Quinn,Nguyen,quinn.nguyen@student.edu,"332-946-2632",Brooklyn,Partner,2025-07-26 23:47:46.000
CUST_0006952,Devon,Nelson,NULL,"347-792-2698",manhattan,Referral,2024-07-09 16:20:13.000
CUST_0006953,Robin,Walker,robin.walker@example.com,"332-748-5671",BRONX,Mobile App,2025-02-03 18:37:30.000
CUST_0006954,Dana,Lee,dana.lee@mail.com,"347-842-1983",Qns,Email,2024-11-18 21:56:23.000
CUST_0006955,Riley,Evans,riley.evans@demo.org,"332-732-5071", New York ,Mobile App,2025-07-11 21:34:51.000
CUST_0006956,Noel,Carter,,"347-470-9225",STATEN ISLAND,Email,2024-08-30 19:11:07.000
CUST_0006957,Riley,Walker,riley.walker@demo.org,"718-955-1232",Queens ,Mobile App,2024-08-19 23:02:12.000
CUST_0006958,Hayden,Lee,hayden.lee@mail.com,unknown,Staten Island,Web,2024-07-04 09:05:27.000
CUST_0006959,Shawn,Davis,shawn.davis@mail.com,"917-328-4886",Queens ,Web,2025-04-16 14:33:26.000
CUST_0006960,Quinn,,quinn.n6960@student.edu,"917-990-5620",BRONX, Mobile App,2025-08-17 08:10:58.000
CUST_0006961,River,Hill,river.hill@mail.com,"646-793-6360",STATEN ISLAND,Mobile App,2024-09-24 03:11:49.000
CUST_0006962,Jordan,Wright,jordan.wright@example.com,"917-744-9298", New York ,Web,2024-10-28 14:21:04.000
CUST_0006963,Phoenix,Green,phoenix.green@demo.org,"347-569-4636",STATEN ISLAND,Referral,2025-02-10 07:54:54.000
CUST_0006964,River,Martinez,river.martinez@student.edu,"347-924-9581",staten island,In-Store QR,2024-12-30 00:20:38.000
CUST_0006965,Cory,Lopez,cory.lopez@demo.org,"917-690-8250",Queens,In-Store QR,2025-09-23 21:46:49.000
CUST_0006966,Reese,Perez,reese.perez@mail.com, ,bronx,Mobile App,2024-08-05 21:48:21.000
CUST_0006967,Skyler,Nguyen,skyler.nguyen@student.edu,"332-443-7690",Bronx,Email,2024-12-07 04:54:16.000
CUST_0006968,Cameron,Davis,cameron.davis@example.com,"347-792-2402",Queens,Web,2024-07-27 05:16:08.000
CUST_0006969,Kendall,Chen,kendall.chen@student.edu,"646-278-5338",Bronx,Partner,2025-09-06 21:57:49.000
CUST_0006970,Chris,White,chris.white@mail.com,"347-565-3571",Staten Island,In-Store QR,2025-05-11 06:33:59.000
CUST_0006971,Chris,Lee,chris.lee@example.com,"332-507-1789",brooklyn,Partner,2025-04-26 11:25:08.000
CUST_0006972,Noel,Walker,noel.walker@student.edu,"332-722-2218",Queens, Mobile App ,2025-04-08 08:23:16.000
CUST_0006973,Skyler,Wilson,skyler.wilson@student.edu,"332-668-9078",STATEN ISLAND,Mobile App,2025-03-14 03:06:28.000
CUST_0006974,Avery,Phillips,avery.phillips@demo.org,"347-875-2503",Queens,Email,2024-09-16 01:51:13.000
CUST_0006975,Peyton,Patel,peyton.patel@mail.com,"646-372-3900",Staten Island,In-Store QR,2025-01-13 16:19:24.000
CUST_0006976,Morgan,Campbell,morgan.campbell@mail.com,"917-758-9171",bronx,Partner,2025-04-03 14:55:56.000
CUST_0006977,Tatum,Scott,tatum.scott@example.com,"646-929-7411",Qns,Referral,2025-07-24 05:54:59.000
CUST_0006978,Avery,Perez,AvErY.PErez@deMo.ORg,"212-425-4990",Queens ,Referral,2024-12-09 18:33:35.000
CUST_0006979,Phoenix,Rodriguez,phoenix.rodriguez@student.edu,"917-507-7282", New York ,Web,2024-09-10 08:24:21.000
CUST_0006980,Devon,Gonzalez,devon.gonzalez@example.com,"347-842-5907", Bronx,Mobile App,2025-08-16 21:54:27.000
CUST_0006981,Taylor,Mitchell,taylor.mitchell@demo.org,"718-361-4830",BRONX,Web,2025-02-28 00:37:59.000
CUST_0006982,Noel,Carter,noel.carter@mail.com,"212-739-4151", Bronx,Referral,2024-10-10 04:57:46.000
CUST_0006983,Peyton,Davis,peyton.davis@student.edu,"646-952-8112",Brooklyn , Web,2025-04-04 11:13:02.000
CUST_0006984,Riley,Evans,riley.evans@example.com,"917-516-4320",StatenIsland,In-Store QR,2024-12-30 13:19:28.000
CUST_0006985,Micah,Hill,micah.hill@demo.org,"646-468-8237", Bronx,Email,2025-07-02 08:15:01.000
CUST_0006986,Peyton,Turner,peyton.turner@student.edu,"646-202-7957",brooklyn,In-Store QR,2025-08-11 13:15:37.000
CUST_0006987,Alex,Davis,alex.davis@example.com,"718-486-1349",MANHATTAN,Web,2024-09-27 17:38:07.000
CUST_0006988,Remy,Phillips,remy.phillips@mail.com,"718-221-3799",BROOKLYN,In-Store QR,2024-06-13 23:25:13.000
CUST_0006989,Harper,Harris,harper.harris@student.edu,"332-775-3540",Queens,Web,2025-01-13 03:04:50.000
CUST_0006990,Rowan,Hill,rowan.hill@example.com,"332-674-4749", New York ,In-Store QR,2025-09-24 05:01:23.000
CUST_0006991,Elliot,Green,elliot.green@student.edu,"332-933-9118",Queens,Mobile App,2024-10-23 14:54:44.000
CUST_0006992,Skyler,Nguyen,skyler.nguyen@demo.org,"212-636-8364",Brooklyn ,In-Store QR,2024-10-13 01:15:21.000
CUST_0006993,Reese,Walker,reese.walker@demo.org,"917-209-3641",STATEN ISLAND,Partner,2025-03-22 06:19:33.000
CUST_0006994,River,Clark,river.clark@demo.org,"917-264-7682",QUEENS,Email,2025-03-04 05:45:47.000
CUST_0006995,Riley,Thomas,riley.thomas@example.com,"212-319-4806",BRONX,Web,2024-06-24 07:20:07.000
CUST_0006996,Reese,Martinez,reese.martinez@demo.org,"212-457-5863",Brooklyn ,Partner,2025-09-21 05:19:01.000
CUST_0006997,Kendall,Walker,kendall.walker@demo.org,"212-526-9237",BROOKLYN,Partner,2025-09-20 22:28:34.000
CUST_0006998,Jamie,Nelson,jamie.nelson@student.edu,"646-569-8380",NYC,Partner,2025-01-03 13:31:51.000
CUST_0006999,Elliot,Lee, elliot.lee@demo.org ,"347-788-7312",QUEENS,Referral,2025-04-08 12:23:28.000
CUST_0007000,Shawn,Lee,shawn.lee@mail.com,"212-388-7571",Manhattan,Email,2025-09-06 02:20:11.000
CUST_0007001,Devon,Martinez,devon.martinez@student.edu,"646-317-8900", New York ,in-store qr,2025-04-16 00:15:45.000
CUST_0007002,Peyton,Evans,peyton.evans@student.edu,"347-338-1395",Brooklyn ,Web,2024-12-15 08:05:50.000
CUST_0007003,Shawn,White,shawn.white@mail.com,"212-779-5807",StatenIsland,In-Store QR,2025-08-07 11:07:39.000
